,competitor hotel id,trip thrills hotel id,similarity score,same_area,same_region,same_pricing
260,3,29,0.2631578947368421,False,False,True
261,3,30,0.2631578947368421,False,False,False
262,3,31,0.2777777777777778,False,False,True
263,3,32,0.2631578947368421,False,False,False
264,3,33,0.2631578947368421,False,False,False
265,3,34,0.21052631578947367,False,False,False
266,3,35,0.2631578947368421,False,False,False
267,3,36,0.21052631578947367,False,False,False
268,3,37,0.2631578947368421,False,False,True
269,3,38,0.3157894736842105,False,False,True
270,3,39,0.2631578947368421,False,False,False
271,3,40,0.3157894736842105,False,False,True
272,3,41,0.2631578947368421,False,False,False
273,3,42,0.2631578947368421,False,False,False
274,3,43,0.15789473684210525,False,False,True
275,3,44,0.16666666666666666,False,False,False
276,3,45,0.10526315789473684,False,False,False
277,3,46,0.2222222222222222,False,False,True
278,3,47,0.29411764705882354,False,False,False
279,3,48,0.23529411764705882,False,False,True
280,3,49,0.0,False,False,False
281,3,50,0.11764705882352941,False,False,False
282,3,51,0.17647058823529413,False,False,False
283,3,52,0.3888888888888889,False,False,False
284,3,53,0.3684210526315789,False,False,False
285,3,54,0.3,False,False,False
286,3,55,0.25,False,False,False
287,3,56,0.2857142857142857,False,False,False
288,3,57,0.21052631578947367,False,False,True
289,3,58,0.15,False,False,False
290,3,59,0.21052631578947367,False,False,False
291,3,60,0.2631578947368421,False,False,False
292,3,61,0.21052631578947367,False,False,True
293,3,62,0.3157894736842105,False,False,False
294,3,63,0.3157894736842105,False,False,False
295,3,64,0.3333333333333333,False,False,True
296,3,65,0.35,False,False,True
297,3,66,0.35,False,False,False
298,3,67,0.3157894736842105,False,False,False
299,3,68,0.35,False,False,False
300,3,69,0.35,False,False,True
301,3,70,0.3684210526315789,False,False,True
302,3,71,0.35,False,False,True
303,3,72,0.3888888888888889,False,False,True
304,3,73,0.3888888888888889,False,False,True
305,3,74,0.3684210526315789,False,False,True
306,3,75,0.3684210526315789,False,False,False
307,3,76,0.3,False,False,True
308,4,0,0.34782608695652173,False,False,True
309,4,1,0.3,False,False,False
310,4,2,0.22727272727272727,False,False,False
311,4,3,0.2,False,False,True
312,4,4,0.3,False,False,True
313,4,5,0.3,False,False,True
314,4,6,0.3333333333333333,False,False,True
315,4,7,0.35,False,False,False
316,4,8,0.3333333333333333,False,False,True
317,4,9,0.3,False,False,True
318,4,10,0.0,False,False,True
319,4,11,0.3,False,False,False
320,4,12,0.2857142857142857,False,False,True
321,4,13,0.3333333333333333,False,False,False
322,4,14,0.3157894736842105,False,False,True
323,4,15,0.25,False,False,True
324,4,16,0.3333333333333333,False,False,False
325,4,17,0.42857142857142855,False,False,True
326,4,18,0.42857142857142855,False,False,True
327,4,19,0.42857142857142855,False,False,True
328,4,20,0.3333333333333333,False,False,False
329,4,21,0.35,False,False,True
330,4,22,0.35,False,False,True
331,4,23,0.3,False,False,True
332,4,24,0.35,False,False,True
333,4,25,0.3,False,False,True
334,4,26,0.3,False,False,True
335,4,27,0.35,False,False,True
336,4,28,0.35,False,False,True
337,4,29,0.35,False,False,False
338,4,30,0.35,False,False,True
339,4,31,0.3684210526315789,False,False,False
340,4,32,0.35,False,False,True
341,4,33,0.35,False,False,True
342,4,34,0.3,False,False,True
343,4,35,0.35,False,False,True
344,4,36,0.3,False,False,True
345,4,37,0.35,False,False,False
346,4,38,0.4,False,False,False
347,4,39,0.35,False,False,True
348,4,40,0.4,False,False,False
349,4,41,0.35,False,False,True
350,4,42,0.35,False,False,True
351,4,43,0.25,False,False,False
352,4,44,0.2,False,False,True
353,4,45,0.2,False,False,False
354,4,46,0.3157894736842105,False,False,False
355,4,47,0.3157894736842105,False,False,True
356,4,48,0.2631578947368421,False,False,False
357,4,49,0.0,False,False,True
358,4,50,0.15789473684210525,False,False,True
359,4,51,0.21052631578947367,False,False,True
360,4,52,0.3333333333333333,False,False,True
361,4,53,0.38095238095238093,False,False,True
362,4,54,0.38095238095238093,False,False,True
363,4,55,0.3333333333333333,False,False,True
364,4,56,0.36363636363636365,False,False,True
365,4,57,0.3,False,False,False
366,4,58,0.18181818181818182,False,False,True
367,4,59,0.23809523809523808,False,False,True
368,4,60,0.2857142857142857,False,False,True
369,4,61,0.3,False,False,False
370,4,62,0.4,False,False,True
371,4,63,0.4,False,False,True
372,4,64,0.4090909090909091,False,False,False
373,4,65,0.36363636363636365,True,False,False
374,4,66,0.42857142857142855,False,False,True
375,4,67,0.4,False,False,True
376,4,68,0.42857142857142855,False,False,True
377,4,69,0.42857142857142855,False,False,False
378,4,70,0.45,False,False,False
379,4,71,0.42857142857142855,False,False,False
380,4,72,0.4,False,False,False
381,4,73,0.4,False,False,False
382,4,74,0.38095238095238093,False,False,False
383,4,75,0.38095238095238093,False,False,True
384,4,76,0.38095238095238093,False,False,False
385,5,0,0.3181818181818182,False,False,True
386,5,1,0.2631578947368421,False,False,False
387,5,2,0.25,False,False,False
388,5,3,0.29411764705882354,False,False,True
389,5,4,0.2631578947368421,False,False,True
390,5,5,0.2631578947368421,False,False,True
391,5,6,0.3684210526315789,False,False,True
392,5,7,0.3888888888888889,False,False,False
393,5,8,0.3,True,True,True
394,5,9,0.2631578947368421,False,True,True
395,5,10,0.0,False,True,True
396,5,11,0.2631578947368421,False,True,False
397,5,12,0.25,False,True,True
398,5,13,0.3,True,True,False
399,5,14,0.2777777777777778,False,True,True
400,5,15,0.2777777777777778,False,True,True
401,5,16,0.3,False,True,False
402,5,17,0.4,True,True,True
403,5,18,0.4,False,True,True
404,5,19,0.4,False,True,True
405,5,20,0.3,False,True,False
406,5,21,0.3157894736842105,False,True,True
407,5,22,0.3157894736842105,False,True,True
408,5,23,0.3333333333333333,True,True,True
409,5,24,0.3157894736842105,True,True,True
410,5,25,0.3333333333333333,True,True,True
411,5,26,0.3333333333333333,False,True,True
412,5,27,0.3157894736842105,True,True,True
413,5,28,0.3157894736842105,True,True,True
414,5,29,0.3157894736842105,False,True,False
415,5,30,0.3157894736842105,True,True,True
416,5,31,0.2631578947368421,False,True,False
417,5,32,0.3157894736842105,True,True,True
418,5,33,0.3157894736842105,True,True,True
419,5,34,0.2631578947368421,False,True,True
420,5,35,0.3157894736842105,True,True,True
421,5,36,0.2631578947368421,True,True,True
422,5,37,0.3157894736842105,True,True,False
423,5,38,0.3684210526315789,True,True,False
424,5,39,0.3157894736842105,False,True,True
425,5,40,0.3684210526315789,True,True,False
426,5,41,0.3157894736842105,False,True,True
427,5,42,0.3157894736842105,False,True,True
428,5,43,0.21052631578947367,True,True,False
429,5,44,0.2222222222222222,False,True,True
430,5,45,0.15789473684210525,True,True,False
431,5,46,0.21052631578947367,True,True,False
432,5,47,0.2777777777777778,False,True,True
433,5,48,0.29411764705882354,True,True,False
434,5,49,0.0,False,True,True
435,5,50,0.17647058823529413,True,True,True
436,5,51,0.23529411764705882,True,True,True
437,5,52,0.4444444444444444,False,True,True
438,5,53,0.42105263157894735,False,True,True
439,5,54,0.35,False,True,True
440,5,55,0.3,False,True,True
441,5,56,0.3333333333333333,False,True,True
442,5,57,0.2631578947368421,False,True,False
443,5,58,0.2,False,True,True
444,5,59,0.2631578947368421,False,True,True
445,5,60,0.3157894736842105,False,True,True
446,5,61,0.2631578947368421,False,True,False
447,5,62,0.3684210526315789,False,True,True
448,5,63,0.3684210526315789,False,True,True
449,5,64,0.38095238095238093,False,True,False
450,5,65,0.4,False,True,False
451,5,66,0.4,False,True,True
452,5,67,0.3684210526315789,False,True,True
453,5,68,0.4,False,True,True
454,5,69,0.4,False,True,False
455,5,70,0.42105263157894735,False,True,False
456,5,71,0.4,False,True,False
457,5,72,0.4444444444444444,False,True,False
458,5,73,0.4444444444444444,False,True,False
459,5,74,0.42105263157894735,False,True,False
460,5,75,0.42105263157894735,False,True,True
461,5,76,0.35,False,True,False
462,6,0,0.36363636363636365,False,False,True
463,6,1,0.3157894736842105,False,False,False
464,6,2,0.23809523809523808,False,False,False
465,6,3,0.2777777777777778,False,False,True
466,6,4,0.3157894736842105,False,False,True
467,6,5,0.3157894736842105,False,False,True
468,6,6,0.35,False,False,True
469,6,7,0.3684210526315789,False,False,False
470,6,8,0.35,False,False,True
471,6,9,0.3157894736842105,False,False,True
472,6,10,0.0,False,False,True
473,6,11,0.3157894736842105,False,False,False
474,6,12,0.3,False,False,True
475,6,13,0.35,False,False,False
476,6,14,0.3333333333333333,False,False,True
477,6,15,0.2631578947368421,False,False,True
478,6,16,0.35,False,False,False
479,6,17,0.45,False,False,True
480,6,18,0.45,False,False,True
481,6,19,0.45,False,False,True
482,6,20,0.35,False,False,False
483,6,21,0.3684210526315789,False,False,True
484,6,22,0.3684210526315789,False,False,True
485,6,23,0.3157894736842105,False,False,True
486,6,24,0.3684210526315789,False,False,True
487,6,25,0.3157894736842105,False,False,True
488,6,26,0.3157894736842105,False,False,True
489,6,27,0.3684210526315789,False,False,True
490,6,28,0.3684210526315789,False,False,True
491,6,29,0.3684210526315789,False,False,False
492,6,30,0.3684210526315789,False,False,True
493,6,31,0.3157894736842105,False,False,False
494,6,32,0.3684210526315789,False,False,True
495,6,33,0.3684210526315789,False,False,True
496,6,34,0.3157894736842105,False,False,True
497,6,35,0.3684210526315789,False,False,True
498,6,36,0.3157894736842105,False,False,True
499,6,37,0.3684210526315789,False,False,False
500,6,38,0.42105263157894735,False,False,False
501,6,39,0.3684210526315789,False,False,True
502,6,40,0.42105263157894735,False,False,False
503,6,41,0.3684210526315789,False,False,True
504,6,42,0.3684210526315789,False,False,True
505,6,43,0.2631578947368421,False,False,False
506,6,44,0.21052631578947367,False,False,True
507,6,45,0.21052631578947367,False,False,False
508,6,46,0.2631578947368421,False,False,False
509,6,47,0.2631578947368421,False,False,True
510,6,48,0.2777777777777778,False,False,False
511,6,49,0.0,False,False,True
512,6,50,0.16666666666666666,False,False,True
513,6,51,0.2222222222222222,False,False,True
514,6,52,0.42105263157894735,False,False,True
515,6,53,0.4,False,False,True
516,6,54,0.4,False,False,True
517,6,55,0.35,False,False,True
518,6,56,0.38095238095238093,False,False,True
519,6,57,0.3157894736842105,False,False,False
520,6,58,0.19047619047619047,False,False,True
521,6,59,0.25,False,False,True
522,6,60,0.3,False,False,True
523,6,61,0.3157894736842105,False,False,False
524,6,62,0.42105263157894735,False,False,True
525,6,63,0.42105263157894735,False,False,True
526,6,64,0.42857142857142855,False,False,False
527,6,65,0.38095238095238093,True,False,False
528,6,66,0.45,False,False,True
529,6,67,0.42105263157894735,False,False,True
530,6,68,0.45,False,False,True
531,6,69,0.45,False,False,False
532,6,70,0.47368421052631576,False,False,False
533,6,71,0.45,False,False,False
534,6,72,0.42105263157894735,False,False,False
535,6,73,0.42105263157894735,False,False,False
536,6,74,0.4,False,False,False
537,6,75,0.4,False,False,True
538,6,76,0.4,False,False,False
539,7,0,0.34782608695652173,False,False,True
540,7,1,0.3,False,False,False
541,7,2,0.2857142857142857,False,False,False
542,7,3,0.2631578947368421,False,False,True
543,7,4,0.3,False,False,True
544,7,5,0.3,False,False,True
545,7,6,0.4,False,False,True
546,7,7,0.42105263157894735,False,False,False
547,7,8,0.3333333333333333,False,False,True
548,7,9,0.3,False,False,True
549,7,10,0.0,False,False,True
550,7,11,0.3,False,False,False
551,7,12,0.2857142857142857,False,False,True
552,7,13,0.3333333333333333,False,False,False
553,7,14,0.3157894736842105,False,False,True
554,7,15,0.3157894736842105,False,False,True
555,7,16,0.3333333333333333,False,False,False
556,7,17,0.42857142857142855,False,False,True
557,7,18,0.42857142857142855,False,False,True
558,7,19,0.42857142857142855,False,False,True
559,7,20,0.3333333333333333,False,False,False
560,7,21,0.35,False,False,True
561,7,22,0.35,False,False,True
562,7,23,0.3684210526315789,False,False,True
563,7,24,0.35,False,False,True
564,7,25,0.3684210526315789,False,False,True
565,7,26,0.3684210526315789,False,False,True
566,7,27,0.35,False,False,True
567,7,28,0.35,False,False,True
568,7,29,0.35,False,False,False
569,7,30,0.35,False,False,True
570,7,31,0.3,False,False,False
571,7,32,0.35,False,False,True
572,7,33,0.35,False,False,True
573,7,34,0.3,False,False,True
574,7,35,0.35,False,False,True
575,7,36,0.3,False,False,True
576,7,37,0.35,False,False,False
577,7,38,0.4,False,False,False
578,7,39,0.35,False,False,True
579,7,40,0.4,False,False,False
580,7,41,0.35,False,False,True
581,7,42,0.35,False,False,True
582,7,43,0.25,False,False,False
583,7,44,0.2631578947368421,False,False,True
584,7,45,0.2,False,False,False
585,7,46,0.25,False,False,False
586,7,47,0.3157894736842105,False,False,True
587,7,48,0.3333333333333333,False,False,False
588,7,49,0.0,False,False,True
589,7,50,0.2222222222222222,False,False,True
590,7,51,0.2777777777777778,False,False,True
591,7,52,0.4,False,False,True
592,7,53,0.45,False,False,True
593,7,54,0.38095238095238093,False,False,True
594,7,55,0.3333333333333333,False,False,True
595,7,56,0.36363636363636365,False,False,True
596,7,57,0.3,False,False,False
597,7,58,0.23809523809523808,False,False,True
598,7,59,0.3,False,False,True
599,7,60,0.35,False,False,True
600,7,61,0.3,False,False,False
601,7,62,0.4,False,False,True
602,7,63,0.4,False,False,True
603,7,64,0.4090909090909091,False,False,False
604,7,65,0.42857142857142855,True,False,False
605,7,66,0.42857142857142855,False,False,True
606,7,67,0.4,False,False,True
607,7,68,0.42857142857142855,False,False,True
608,7,69,0.42857142857142855,False,False,False
609,7,70,0.45,False,False,False
610,7,71,0.42857142857142855,False,False,False
611,7,72,0.47368421052631576,False,False,False
612,7,73,0.47368421052631576,False,False,False
613,7,74,0.45,False,False,False
614,7,75,0.45,False,False,True
615,7,76,0.38095238095238093,False,False,False
616,8,0,0.4117647058823529,False,True,False
617,8,1,0.46153846153846156,False,True,True
618,8,2,0.3333333333333333,False,True,True
619,8,3,0.4166666666666667,False,True,False
620,8,4,0.46153846153846156,True,True,False
621,8,5,0.46153846153846156,True,True,False
622,8,6,0.4,False,True,False
623,8,7,0.42857142857142855,False,True,False
624,8,8,0.5,False,False,False
625,8,9,0.46153846153846156,False,False,False
626,8,10,0.0,False,False,False
627,8,11,0.46153846153846156,False,False,True
628,8,12,0.42857142857142855,False,False,False
629,8,13,0.5,False,False,True
630,8,14,0.5,False,False,False
631,8,15,0.5,False,False,False
632,8,16,0.5,False,False,True
633,8,17,0.5333333333333333,False,False,False
634,8,18,0.5333333333333333,False,False,False
635,8,19,0.5333333333333333,False,False,False
636,8,20,0.5,False,False,True
637,8,21,0.5384615384615384,False,False,False
638,8,22,0.5384615384615384,False,False,False
639,8,23,0.46153846153846156,False,False,False
640,8,24,0.42857142857142855,False,False,False
641,8,25,0.46153846153846156,False,False,False
642,8,26,0.46153846153846156,False,False,False
643,8,27,0.5384615384615384,False,False,False
644,8,28,0.5384615384615384,False,False,False
645,8,29,0.42857142857142855,False,False,True
646,8,30,0.5384615384615384,False,False,False
647,8,31,0.46153846153846156,False,False,True
648,8,32,0.5384615384615384,False,False,False
649,8,33,0.5384615384615384,False,False,False
650,8,34,0.46153846153846156,False,False,False
651,8,35,0.5384615384615384,False,False,False
652,8,36,0.5833333333333334,False,False,False
653,8,37,0.5384615384615384,False,False,True
654,8,38,0.5,False,False,True
655,8,39,0.42857142857142855,False,False,False
656,8,40,0.5,False,False,True
657,8,41,0.5384615384615384,False,False,False
658,8,42,0.5384615384615384,False,False,False
659,8,43,0.38461538461538464,False,False,True
660,8,44,0.4166666666666667,False,False,False
661,8,45,0.4166666666666667,False,False,False
662,8,46,0.5,False,False,True
663,8,47,0.38461538461538464,False,False,False
664,8,48,0.5454545454545454,False,False,True
665,8,49,0.0,False,False,False
666,8,50,0.36363636363636365,False,False,False
667,8,51,0.45454545454545453,False,False,False
668,8,52,0.4,False,False,False
669,8,53,0.4666666666666667,False,False,False
670,8,54,0.5714285714285714,False,False,False
671,8,55,0.5,False,False,False
672,8,56,0.5333333333333333,False,False,False
673,8,57,0.5833333333333334,False,False,True
674,8,58,0.26666666666666666,False,False,False
675,8,59,0.35714285714285715,False,False,False
676,8,60,0.3333333333333333,False,False,False
677,8,61,0.5833333333333334,False,False,True
678,8,62,0.6153846153846154,False,False,False
679,8,63,0.6153846153846154,False,False,False
680,8,64,0.5,False,False,True
681,8,65,0.4375,False,False,True
682,8,66,0.5333333333333333,False,False,False
683,8,67,0.5,False,False,False
684,8,68,0.5333333333333333,False,False,False
685,8,69,0.5333333333333333,False,False,True
686,8,70,0.5714285714285714,False,False,True
687,8,71,0.5333333333333333,False,False,True
688,8,72,0.5,False,False,True
689,8,73,0.5,False,False,True
690,8,74,0.4666666666666667,False,False,True
691,8,75,0.4666666666666667,False,False,False
692,8,76,0.4666666666666667,False,False,True
693,9,0,0.3157894736842105,False,False,True
694,9,1,0.42857142857142855,False,False,False
695,9,2,0.3125,False,False,False
696,9,3,0.2857142857142857,False,False,True
697,9,4,0.3333333333333333,False,False,True
698,9,5,0.3333333333333333,False,False,True
699,9,6,0.4666666666666667,False,False,True
700,9,7,0.5,False,False,False
701,9,8,0.4666666666666667,False,False,True
702,9,9,0.42857142857142855,False,False,True
703,9,10,0.0,False,False,True
704,9,11,0.42857142857142855,False,False,False
705,9,12,0.3125,False,False,True
706,9,13,0.4666666666666667,False,False,False
707,9,14,0.35714285714285715,False,False,True
708,9,15,0.35714285714285715,False,False,True
709,9,16,0.375,False,False,False
710,9,17,0.4117647058823529,False,False,True
711,9,18,0.4117647058823529,False,False,True
712,9,19,0.4117647058823529,False,False,True
713,9,20,0.375,False,False,False
714,9,21,0.4,False,False,True
715,9,22,0.4,False,False,True
716,9,23,0.3333333333333333,False,False,True
717,9,24,0.3125,False,False,True
718,9,25,0.3333333333333333,False,False,True
719,9,26,0.3333333333333333,False,False,True
720,9,27,0.4,False,False,True
721,9,28,0.4,False,False,True
722,9,29,0.4,False,False,False
723,9,30,0.4,False,False,True
